1 ; 15643
2 ; 97663
3 ; 76011
4 ; 34934
5 ; 18918
6 ; 30453
7 ; 71338
8 ; 93432
9 ; 73148
10 ; 73003
11 ; 63605
12 ; 36950
13 ; 44614
14 ; 49418
15 ; 98889
16 ; 21485
17 ; 60440
18 ; 53635
19 ; 40106
20 ; 1442
21 ; 37535
22 ; 62785
23 ; 60705
24 ; 94084
25 ; 62120
26 ; 1931
27 ; 24876
28 ; 12519
29 ; 29221
30 ; 82040
31 ; 38665
32 ; 64131
33 ; 1494
34 ; 83082
35 ; 6355
36 ; 61309
37 ; 96759
38 ; 4108
39 ; 76502
40 ; 41353
41 ; 63625
42 ; 52208
43 ; 11988
44 ; 42443
45 ; 54574
46 ; 92207
47 ; 68475
48 ; 32532
49 ; 55878
50 ; 28970
51 ; 15638
52 ; 38042
53 ; 83732
54 ; 44213
55 ; 85537
56 ; 69245
57 ; 5968
58 ; 59672
59 ; 82518
60 ; 89196
61 ; 98733
62 ; 48517
63 ; 39012
64 ; 23094
65 ; 97504
66 ; 66881
67 ; 51606
68 ; 54953
69 ; 51809
70 ; 27385
71 ; 81764
72 ; 8445
73 ; 43040
74 ; 86527
75 ; 55569
76 ; 58803
77 ; 74721
78 ; 67815
79 ; 46868
80 ; 72656
81 ; 94618
82 ; 92517
83 ; 78185
84 ; 22660
85 ; 58055
86 ; 39900
87 ; 23785
88 ; 73818
89 ; 91818
90 ; 8843
91 ; 49264
92 ; 88348
93 ; 68020
94 ; 2685
95 ; 72031
96 ; 45985
97 ; 47302
98 ; 9193
99 ; 77072
100 ; 26585
101 ; 745
102 ; 97526
103 ; 72351
104 ; 51910
105 ; 69865
106 ; 4059
107 ; 18250
108 ; 33467
109 ; 74074
110 ; 28953
111 ; 15390
112 ; 23278
113 ; 24975
114 ; 15346
115 ; 85240
116 ; 14453
117 ; 56866
118 ; 33025
119 ; 27864
120 ; 88444
121 ; 32829
122 ; 38481
123 ; 91200
124 ; 55851
125 ; 35788
126 ; 33190
127 ; 36232
128 ; 87662
129 ; 3891
130 ; 92025
131 ; 32434
132 ; 83797
133 ; 19615
134 ; 83648
135 ; 67870
136 ; 75825
137 ; 11946
138 ; 54781
139 ; 8308
140 ; 10746
141 ; 81027
142 ; 207
143 ; 89741
144 ; 12694
145 ; 4640
146 ; 90401
147 ; 78674
148 ; 69451
149 ; 35902
150 ; 78642
151 ; 84566
152 ; 40637
153 ; 51535
154 ; 59499
155 ; 58792
156 ; 34452
157 ; 60117
158 ; 556
159 ; 64500
160 ; 49859
161 ; 29649
162 ; 19258
163 ; 51751
164 ; 31057
165 ; 43845
166 ; 26742
167 ; 22298
168 ; 31143
169 ; 46505
170 ; 10542
171 ; 18393
172 ; 31826
173 ; 83347
174 ; 78035
175 ; 19992
176 ; 16075
177 ; 679
178 ; 32501
179 ; 84732
180 ; 40559
181 ; 10275
182 ; 3678
183 ; 15059
184 ; 4786
185 ; 79846
186 ; 4685
187 ; 86878
188 ; 63777
189 ; 58465
190 ; 37180
191 ; 24097
192 ; 81185
193 ; 96328
194 ; 16649
195 ; 53456
196 ; 69708
197 ; 68234
198 ; 39673
199 ; 23992
200 ; 15690
201 ; 60138
202 ; 65068
203 ; 25533
204 ; 34770
205 ; 28179
206 ; 30773
207 ; 90593
208 ; 55466
209 ; 89531
210 ; 78341
211 ; 14035
212 ; 77557
213 ; 54473
214 ; 6939
215 ; 74885
216 ; 2157
217 ; 59046
218 ; 28702
219 ; 94671
220 ; 80324
221 ; 7661
222 ; 47334
223 ; 16658
224 ; 77122
225 ; 85057
226 ; 31831
227 ; 40355
228 ; 97967
229 ; 46957
230 ; 7183
231 ; 95679
232 ; 74169
233 ; 48818
234 ; 33961
235 ; 91128
236 ; 54513
237 ; 22041
238 ; 98630
239 ; 20366
240 ; 99788
241 ; 57012
242 ; 86490
243 ; 61577
244 ; 27101
245 ; 2358
246 ; 59103
247 ; 53960
248 ; 888
249 ; 39793
250 ; 8089
251 ; 85762
252 ; 17467
253 ; 43912
254 ; 7167
255 ; 78193
256 ; 80029
257 ; 86338
258 ; 34309
259 ; 99632
260 ; 10928
261 ; 93563
262 ; 85888
263 ; 94465
264 ; 98156
265 ; 17891
266 ; 54695
267 ; 60955
268 ; 22868
269 ; 30827
270 ; 93693
271 ; 62511
272 ; 64838
273 ; 98312
274 ; 37393
275 ; 6729
276 ; 32721
277 ; 47168
278 ; 2723
279 ; 76577
280 ; 15995
281 ; 82122
282 ; 41258
283 ; 48113
284 ; 5455
285 ; 62800
286 ; 64699
287 ; 79090
288 ; 79139
289 ; 49
290 ; 15466
291 ; 2845
292 ; 558
293 ; 80979
294 ; 4280
295 ; 11829
296 ; 26105
297 ; 82079
298 ; 86621
299 ; 65165
300 ; 68521
301 ; 79805
302 ; 99920
303 ; 4599
304 ; 13286
305 ; 17998
306 ; 33368
307 ; 13235
308 ; 34822
309 ; 41514
310 ; 52228
311 ; 1402
312 ; 9367
313 ; 55442
314 ; 48497
315 ; 54063
316 ; 71412
317 ; 19279
318 ; 39829
319 ; 24107
320 ; 10561
321 ; 35444
322 ; 88558
323 ; 5925
324 ; 55700
325 ; 41503
326 ; 62724
327 ; 73626
328 ; 43342
329 ; 65478
330 ; 10965
331 ; 18284
332 ; 17032
333 ; 53619
334 ; 73146
335 ; 68580
336 ; 54678
337 ; 30009
338 ; 98610
339 ; 29216
340 ; 70684
341 ; 97385
342 ; 93921
343 ; 21478
344 ; 89769
345 ; 38538
346 ; 71971
347 ; 60327
348 ; 39338
349 ; 27682
350 ; 24330
351 ; 52382
352 ; 57279
353 ; 11150
354 ; 88718
355 ; 49181
356 ; 62071
357 ; 66810
358 ; 33462
359 ; 40085
360 ; 82069
361 ; 1560
362 ; 30827
363 ; 19215
364 ; 90840
365 ; 96287
366 ; 41082
367 ; 10777
368 ; 45435
369 ; 57661
370 ; 79189
371 ; 87167
372 ; 74463
373 ; 86141
374 ; 85983
375 ; 64221
376 ; 12841
377 ; 19568
378 ; 75716
379 ; 7993
380 ; 30106
381 ; 61714
382 ; 81848
383 ; 37425
384 ; 49150
385 ; 55170
386 ; 72952
387 ; 57294
388 ; 2265
389 ; 7951
390 ; 60611
391 ; 5810
392 ; 21364
393 ; 33172
394 ; 71184
395 ; 51232
396 ; 9255
397 ; 11203
398 ; 3313
399 ; 21887
400 ; 88854
401 ; 33644
402 ; 43049
403 ; 3957
404 ; 77189
405 ; 38522
406 ; 58466
407 ; 91424
408 ; 81096
409 ; 96067
410 ; 45646
411 ; 22526
412 ; 61464
413 ; 54456
414 ; 47906
415 ; 87121
416 ; 62908
417 ; 4883
418 ; 20142
419 ; 39323
420 ; 55749
421 ; 75349
422 ; 60160
423 ; 99782
424 ; 87178
425 ; 12536
426 ; 78884
427 ; 81989
428 ; 88464
429 ; 61135
430 ; 31298
431 ; 26984
432 ; 35104
433 ; 24
434 ; 80009
435 ; 80833
436 ; 6767
437 ; 44638
438 ; 13298
439 ; 99253
440 ; 43926
441 ; 74944
442 ; 89548
443 ; 13763
444 ; 48039
445 ; 98365
446 ; 29902
447 ; 43732
448 ; 22161
449 ; 7040
450 ; 31045
451 ; 88701
452 ; 98866
453 ; 38805
454 ; 19977
455 ; 85354
456 ; 52339
457 ; 1247
458 ; 22655
459 ; 63510
460 ; 41528
461 ; 68228
462 ; 68373
463 ; 85517
464 ; 81231
465 ; 8241
466 ; 1763
467 ; 3414
468 ; 87977
469 ; 53978
470 ; 24285
471 ; 18251
472 ; 97594
473 ; 72483
474 ; 37087
475 ; 75919
476 ; 1327
477 ; 45271
478 ; 7108
479 ; 83892
480 ; 97394
481 ; 17770
482 ; 28292
483 ; 83235
484 ; 4834
485 ; 27494
486 ; 99802
487 ; 60257
488 ; 36548
489 ; 70278
490 ; 93096
491 ; 32198
492 ; 78384
493 ; 13999
494 ; 29747
495 ; 91308
496 ; 71158
497 ; 19110
498 ; 41881
499 ; 41696
500 ; 42476
501 ; 75403
502 ; 37103
503 ; 13334
504 ; 85240
505 ; 14344
506 ; 39800
507 ; 87583
508 ; 29704
509 ; 6380
510 ; 30672
511 ; 18614
512 ; 5963
513 ; 2577
514 ; 56391
515 ; 85107
516 ; 43746
517 ; 29964
518 ; 31253
519 ; 56594
520 ; 6384
521 ; 99976
522 ; 2684
523 ; 8829
524 ; 5844
525 ; 39342
526 ; 2506
527 ; 72556
528 ; 95679
529 ; 2823
530 ; 55806
531 ; 50048
532 ; 88792
533 ; 77150
534 ; 69308
535 ; 83795
536 ; 96878
537 ; 35559
538 ; 71100
539 ; 11718
540 ; 38418
541 ; 52274
542 ; 23615
543 ; 93282
544 ; 12103
545 ; 36337
546 ; 81724
547 ; 40875
548 ; 82568
549 ; 94142
550 ; 17819
551 ; 40845
552 ; 75298
553 ; 80062
554 ; 85768
555 ; 98554
556 ; 27594
557 ; 44526
558 ; 45609
559 ; 91834
560 ; 92465
561 ; 38944
562 ; 20860
563 ; 67215
564 ; 42332
565 ; 86833
566 ; 10328
567 ; 63300
568 ; 69399
