1 ; 5574873
2 ; 9344984
3 ; 2884076
4 ; 5341235
5 ; 6149070
6 ; 5703972
7 ; 1904956
8 ; 5992431
9 ; 8223179
10 ; 8259184
11 ; 2335088
12 ; 3617084
13 ; 3327211
14 ; 8619388
15 ; 2796428
16 ; 1358806
17 ; 6411821
18 ; 3327968
19 ; 2982326
20 ; 4939254
21 ; 8625397
22 ; 4926155
23 ; 5721738
24 ; 5391294
25 ; 3274764
26 ; 3777981
27 ; 820777
28 ; 9272612
29 ; 5906962
30 ; 2844449
31 ; 9119111
32 ; 6047316
33 ; 4449634
34 ; 2594417
35 ; 198701
36 ; 7322990
37 ; 347497
38 ; 8239710
39 ; 2182387
40 ; 7630728
41 ; 6632408
42 ; 6481947
43 ; 7059815
44 ; 1435627
45 ; 3864535
46 ; 3958581
47 ; 9978209
48 ; 6065258
49 ; 9882100
50 ; 4575667
51 ; 5935484
52 ; 5243602
53 ; 4297241
54 ; 7914841
55 ; 2313209
56 ; 2917948
57 ; 3675447
58 ; 5902026
59 ; 686906
60 ; 2066273
61 ; 8336098
62 ; 9925347
63 ; 6351198
64 ; 8172582
65 ; 6711599
66 ; 5589772
67 ; 8997301
68 ; 2057717
69 ; 8202596
70 ; 7295969
71 ; 2980353
72 ; 1753136
73 ; 466806
74 ; 9830882
75 ; 614098
76 ; 8105164
77 ; 2078917
78 ; 9157527
79 ; 6930402
80 ; 3797205
81 ; 6499104
82 ; 9591505
83 ; 9341122
84 ; 477434
85 ; 8287623
86 ; 9551732
87 ; 639814
88 ; 3679446
89 ; 7503006
90 ; 3072896
91 ; 8780783
92 ; 223380
93 ; 3221347
94 ; 9267121
95 ; 1872985
96 ; 7785013
97 ; 2114184
98 ; 6922357
99 ; 1826262
100 ; 1320318
101 ; 3022475
102 ; 6424992
103 ; 5087428
104 ; 6032996
105 ; 3464163
106 ; 6194171
107 ; 3903698
108 ; 1572472
109 ; 9012839
110 ; 5815347
111 ; 6550957
112 ; 7149860
113 ; 1485001
114 ; 3060540
115 ; 9964377
116 ; 2259404
117 ; 6873400
118 ; 6982825
119 ; 3208877
120 ; 2692878
121 ; 8963984
122 ; 4272526
123 ; 5226921
124 ; 6534459
125 ; 9573938
126 ; 1062641
127 ; 5301170
128 ; 9823571
129 ; 1348309
130 ; 7370982
131 ; 9669470
132 ; 6573195
133 ; 4052738
134 ; 6366527
135 ; 2729685
136 ; 2831148
137 ; 299773
138 ; 5647499
139 ; 6271876
140 ; 9471829
141 ; 1646281
142 ; 2718661
143 ; 5175323
144 ; 3405938
145 ; 999458
146 ; 1855332
147 ; 3007886
148 ; 1895664
149 ; 2268926
150 ; 4541614
