1 ; 225731
2 ; 563120
3 ; 462234
4 ; 898510
5 ; 830794
6 ; 597461
7 ; 408766
8 ; 501739
9 ; 696300
10 ; 605496
11 ; 324996
12 ; 519973
13 ; 812774
14 ; 577327
15 ; 716309
16 ; 976679
17 ; 38195
18 ; 889094
19 ; 611244
20 ; 123832
21 ; 781958
22 ; 690549
23 ; 424166
24 ; 246483
25 ; 507193
26 ; 868804
27 ; 495672
28 ; 715364
29 ; 145191
30 ; 806995
31 ; 154480
32 ; 256307
33 ; 15692
34 ; 656622
35 ; 644552
36 ; 905192
37 ; 346787
38 ; 342311
39 ; 761204
40 ; 617202
41 ; 988170
42 ; 17742
43 ; 539950
44 ; 999127
45 ; 411508
46 ; 191512
47 ; 841824
48 ; 133454
49 ; 591663
50 ; 241651
51 ; 178948
52 ; 963017
53 ; 862529
54 ; 537578
55 ; 624073
56 ; 204932
57 ; 341226
58 ; 888219
59 ; 147862
60 ; 262587
61 ; 14405
62 ; 535047
63 ; 227653
64 ; 104427
65 ; 80408
66 ; 408798
67 ; 71458
68 ; 578284
69 ; 641044
70 ; 868607
71 ; 300950
72 ; 130002
73 ; 336717
74 ; 642313
75 ; 437176
76 ; 395119
77 ; 18671
78 ; 186691
79 ; 32760
80 ; 632330
81 ; 52088
82 ; 186354
83 ; 794342
84 ; 467514
85 ; 343800
86 ; 410072
87 ; 538998
88 ; 917041
89 ; 688357
90 ; 643274
91 ; 328393
92 ; 159143
93 ; 526203
94 ; 915456
95 ; 624424
96 ; 22064
97 ; 707722
98 ; 741279
99 ; 810093
100 ; 657776
101 ; 356876
102 ; 594074
103 ; 919361
104 ; 369973
105 ; 428220
106 ; 330525
107 ; 919750
108 ; 65126
109 ; 51010
110 ; 785277
111 ; 391410
112 ; 295328
113 ; 254188
114 ; 254208
115 ; 946439
116 ; 361687
117 ; 165959
118 ; 85131
119 ; 232172
120 ; 447020
121 ; 281739
122 ; 94661
123 ; 862217
124 ; 246584
125 ; 894208
126 ; 30010
127 ; 118965
128 ; 65615
129 ; 279225
130 ; 794446
131 ; 771343
132 ; 852410
133 ; 731345
134 ; 655187
135 ; 851544
136 ; 135699
137 ; 42708
138 ; 152449
139 ; 734498
140 ; 335077
141 ; 519024
142 ; 928432
143 ; 363821
144 ; 413219
145 ; 126429
146 ; 194971
147 ; 968002
148 ; 338653
149 ; 862940
150 ; 58604
151 ; 110578
152 ; 327827
153 ; 948278
154 ; 421825
155 ; 418034
156 ; 335213
157 ; 925794
158 ; 679244
159 ; 829194
160 ; 760226
161 ; 270259
162 ; 927430
163 ; 709848
164 ; 839675
165 ; 595260
166 ; 907170
167 ; 676357
168 ; 694514
169 ; 53961
170 ; 396901
171 ; 471997
172 ; 499648
173 ; 26961
174 ; 276068
175 ; 739786
176 ; 745524
177 ; 691029
178 ; 977146
179 ; 35546
180 ; 60277
181 ; 562430
182 ; 545091
183 ; 924949
184 ; 561171
185 ; 608627
186 ; 22959
187 ; 508296
188 ; 204083
189 ; 22082
190 ; 382448
191 ; 216782
192 ; 99794
193 ; 249915
194 ; 718112
195 ; 223997
196 ; 265811
197 ; 373183
198 ; 923998
199 ; 316407
200 ; 782502
201 ; 429508
202 ; 571452
203 ; 566572
204 ; 822268
205 ; 772819
206 ; 206848
207 ; 652851
208 ; 520515
209 ; 63953
210 ; 787991
211 ; 169334
212 ; 157173
213 ; 985863
214 ; 477942
215 ; 769767
216 ; 617511
217 ; 277192
218 ; 515005
219 ; 489204
220 ; 600997
221 ; 177946
222 ; 377656
223 ; 87148
224 ; 546964
225 ; 881036
226 ; 963122
227 ; 755928
228 ; 745808
229 ; 83423
230 ; 998395
231 ; 38051
232 ; 604496
233 ; 230628
234 ; 402418
235 ; 296301
236 ; 535114
237 ; 548345
238 ; 818183
239 ; 580311
240 ; 435214
241 ; 454918
242 ; 33512
243 ; 233380
244 ; 228707
245 ; 448426
246 ; 509255
247 ; 83264
248 ; 436056
249 ; 62126
250 ; 733658
251 ; 560709
252 ; 242508
253 ; 982009
254 ; 621658
255 ; 589463
256 ; 33135
257 ; 920213
258 ; 677841
259 ; 591530
260 ; 863408
261 ; 338042
262 ; 141837
263 ; 451397
264 ; 834082
265 ; 612351
266 ; 834868
267 ; 783008
268 ; 839115
269 ; 739039
270 ; 926235
271 ; 343211
272 ; 655392
273 ; 167392
274 ; 338463
275 ; 935448
276 ; 842995
277 ; 859053
278 ; 9881
279 ; 647424
280 ; 424765
281 ; 165333
282 ; 733361
283 ; 766512
284 ; 813918
285 ; 616645
286 ; 789989
287 ; 216646
288 ; 958451
289 ; 217788
290 ; 96401
291 ; 860441
292 ; 171100
293 ; 342849
294 ; 84547
295 ; 510302
296 ; 613592
297 ; 823457
298 ; 32621
299 ; 992270
300 ; 903947
301 ; 324147
302 ; 65917
303 ; 106345
304 ; 815571
305 ; 598591
306 ; 546352
307 ; 827050
308 ; 536901
309 ; 720431
310 ; 69419
311 ; 587977
312 ; 460348
313 ; 882468
314 ; 787307
315 ; 994065
316 ; 969280
317 ; 857975
318 ; 276937
319 ; 805368
320 ; 191809
321 ; 717853
322 ; 671682
323 ; 536051
324 ; 190124
325 ; 897406
326 ; 275501
327 ; 512375
328 ; 554112
329 ; 206473
330 ; 378246
331 ; 733414
332 ; 868039
333 ; 876668
334 ; 490890
335 ; 378259
336 ; 19021
337 ; 239483
338 ; 719433
339 ; 303452
340 ; 816041
341 ; 128994
342 ; 496220
343 ; 374407
344 ; 888262
345 ; 602935
346 ; 387439
347 ; 974569
348 ; 331396
349 ; 75874
350 ; 195539
351 ; 536048
352 ; 70857
353 ; 458250
354 ; 75315
355 ; 435497
356 ; 410470
357 ; 395023
358 ; 882423
359 ; 98971
360 ; 735474
361 ; 197680
362 ; 473059
363 ; 659515
364 ; 838568
365 ; 563350
366 ; 173567
367 ; 11247
368 ; 837765
369 ; 674783
370 ; 138712
371 ; 603666
372 ; 154779
373 ; 774929
374 ; 817381
375 ; 819946
376 ; 522718
377 ; 809889
378 ; 244451
379 ; 282974
380 ; 491820
381 ; 233964
382 ; 377582
383 ; 932856
384 ; 401990
385 ; 570570
386 ; 197681
387 ; 219669
388 ; 290880
389 ; 822760
390 ; 791787
391 ; 255199
392 ; 706262
393 ; 327106
394 ; 137131
395 ; 267400
396 ; 891462
397 ; 144691
398 ; 805110
399 ; 201355
400 ; 312574
401 ; 582958
402 ; 303947
403 ; 810456
404 ; 996232
405 ; 942171
406 ; 278754
407 ; 81577
408 ; 646673
409 ; 80233
410 ; 287786
411 ; 337983
412 ; 10854
413 ; 889618
414 ; 373603
415 ; 863712
416 ; 460356
417 ; 280155
418 ; 147910
419 ; 393206
420 ; 258842
421 ; 761428
422 ; 608818
423 ; 309916
424 ; 483812
425 ; 218532
426 ; 409278
427 ; 897645
428 ; 71399
429 ; 974940
430 ; 795432
431 ; 488377
432 ; 952970
433 ; 736226
434 ; 933641
435 ; 850335
436 ; 752264
437 ; 508406
438 ; 844938
439 ; 660032
440 ; 11838
441 ; 84623
442 ; 665638
443 ; 402045
444 ; 417551
445 ; 193960
446 ; 452890
447 ; 540286
448 ; 989849
449 ; 906098
450 ; 253884
451 ; 304495
452 ; 710598
453 ; 385588
454 ; 657492
455 ; 935729
456 ; 554206
457 ; 589486
458 ; 547070
459 ; 734576
460 ; 391807
461 ; 2093
462 ; 273193
463 ; 755858
464 ; 737223
465 ; 554
466 ; 965052
467 ; 493569
468 ; 803491
469 ; 945068
470 ; 199282
471 ; 399793
472 ; 838670
473 ; 587462
474 ; 744949
475 ; 581363
476 ; 209713
477 ; 891862
478 ; 603479
479 ; 517998
480 ; 203118
481 ; 861239
482 ; 62233
483 ; 145676
484 ; 11137
485 ; 463550
486 ; 980531
487 ; 148996
488 ; 872280
489 ; 251248
490 ; 26825
491 ; 806269
492 ; 834863
493 ; 767900
494 ; 85806
495 ; 231093
496 ; 112356
497 ; 335657
498 ; 554185
499 ; 354169
500 ; 499277
501 ; 317344
502 ; 743885
503 ; 489093
504 ; 816380
505 ; 446904
506 ; 111414
507 ; 825888
508 ; 853894
509 ; 321948
510 ; 532157
511 ; 696018
512 ; 781558
513 ; 652171
514 ; 338339
515 ; 952637
516 ; 494200
517 ; 357374
518 ; 339412
519 ; 309824
520 ; 861615
521 ; 108847
522 ; 543610
523 ; 984550
524 ; 351494
525 ; 407857
526 ; 799434
527 ; 485128
528 ; 994140
529 ; 795003
530 ; 75796
531 ; 889901
532 ; 157739
533 ; 284170
534 ; 599599
535 ; 459914
536 ; 102926
537 ; 614854
538 ; 569476
539 ; 929320
540 ; 785396
541 ; 416590
542 ; 664462
543 ; 317265
544 ; 875316
545 ; 879235
546 ; 66332
547 ; 605017
548 ; 462276
549 ; 22872
550 ; 214358
551 ; 122072
552 ; 414548
553 ; 161062
554 ; 11246
555 ; 984996
556 ; 861380
557 ; 651215
558 ; 698988
